what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452849251945
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452849253318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849293348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849293894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1452849294783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1452849303893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849364640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849365420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849368478
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1452849369694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849374998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849455042
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452849456587
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1452849457819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849459067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849460705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849501421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849506226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849507505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849507708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849511249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849559250
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452849560561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849571340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849572604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849574975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849649801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849682904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849683762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849685853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849687116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849693263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452849697646
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452849701281
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452849705977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1452849728378
