what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327883367
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1463327883395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327887094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327888137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327888700
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1463327890577
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1463327890841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327912560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1463327912563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327914890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327917248
error,log,,,"error during type inferencing",1463327917516
error,log,,,"error during type inferencing",1463327918182
error,log,,,"error during type inferencing",1463327931144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327942147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327944364
error,log,,,"error during type inferencing",1463327945122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327958734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327963167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327971033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327983316
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAutomatically",1463327988445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327994531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327995664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463327995829
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1463327999395
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1463328002955
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1463328011178
closed,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1463328011188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328019688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328053709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328073120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328073821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328087945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328088259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328097448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328097719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328106029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328106272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328114220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328114458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328121600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328121837
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1463328121887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463328129482
