what,kind,bundleId,bundleVersion,description,time
error,log,,,"Launch configuration jeecg (1) references closed project jeecg",1463934031927
error,log,,,"Launch configuration jeecg (1) references closed project jeecg",1463934031936
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1463934067373
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1463934067463
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1463934067702
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1463934067738
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1463934067965
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1463934068218
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1463934074235
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1463934078817
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1463934103128
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1463934122206
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1463934122366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934123324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934123421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934124441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934124564
error,log,,,"An internal error occurred during: ""Building workspace"".",1463934124591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934124733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934126334
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1463934128250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934129275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934130786
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1463934150672
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1463934222635
error,log,,,"Errors occurred during the build.",1463934222679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934226763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934226839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934227547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934227649
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1463934228711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934230473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934232689
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1463934400720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463934752569
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1463934754177
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463934776468
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1463934780083
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463934800238
